0.801225,9.391444
0.189936,8.124696
0.241723,7.753107
0.033374,7.391433
0.737147,8.613062
0.786861,9.804870
0.057087,7.147677
0.797750,9.392639
0.405185,8.273429
0.540486,8.907961
0.919152,9.702553
0.255001,7.918780
0.129921,7.487454
0.693949,9.144541
0.038918,7.118196
0.727315,9.247059
0.965293,9.051548
0.725209,9.973683
0.397817,8.251363
0.759400,9.278614
0.469868,7.530880
0.093091,7.389647
0.050352,7.262553
0.626181,8.961767
0.803330,8.738575
0.092663,7.412411
0.661373,8.985904
0.362532,8.888757
0.322530,7.353187
0.079909,7.378511
0.620348,8.701505
0.152103,7.596127
0.092750,6.648632
0.320226,8.032862
0.598100,8.803647
0.088330,7.819937
0.719119,9.158412
0.503168,8.554177
0.116462,6.948766
0.891161,9.867841
0.322158,8.033968
0.429670,8.374668
0.346201,7.953147
0.916566,10.607281
0.359448,7.726372
0.429466,8.426032
0.313030,8.006594
0.087107,7.763768
0.783716,9.175627
0.105850,7.469372
0.641359,8.643211
0.087348,7.381958
0.264621,7.867499
0.886692,9.689423
0.591531,8.791943
0.047498,7.259235
0.075854,7.283041
0.347159,8.134447
0.901697,9.042594
0.909567,9.929000
0.976102,9.741312
0.331332,8.261376
0.436580,8.362352
0.578070,8.784986
0.381880,8.028154
0.970016,9.876937
0.328664,7.811590
0.073866,7.735334
0.120778,7.202963
0.971424,10.275582
0.103554,7.417852
0.356919,8.510773
0.155633,7.039021
0.038711,7.661538
0.759489,9.273004
0.090124,7.699100
0.770458,8.771012
0.161523,7.584323
0.609700,8.763753
0.514248,8.936502
0.849626,9.520517
0.907144,9.996241
0.253577,7.728808
0.614110,8.903909
0.388502,8.212310
0.366630,8.255200
0.590911,8.797539
0.398618,9.230108
0.963671,9.180365
0.084817,7.381681
0.087987,7.185737
0.784629,9.369257
0.076541,6.454872
0.400729,8.574622
0.761608,8.638793
0.985816,9.937500
0.389128,7.407666
0.670864,9.587685
0.778422,9.182906
0.025411,7.694763
0.758687,9.197109
0.928020,10.579730
0.455110,8.021908
0.253426,8.122600
0.870553,9.566877
0.691082,9.084858
0.720259,9.165528
0.145659,7.788933
0.272412,7.893049
0.275021,7.904854
0.750005,9.248689
0.850883,9.538158
0.655913,8.983569
0.769635,9.308493
0.972643,9.749985
0.214796,8.049237
0.269041,7.031532
0.102566,7.431030
0.729921,9.193431
0.459050,9.034073
0.088917,7.372924
0.511952,8.601955
0.828115,9.288351
0.262651,8.515860
0.370938,7.321520
0.486053,8.503595
0.913818,9.707787
0.409239,8.289515
0.086965,7.371109
0.233975,7.814176
0.604053,8.430930
0.719977,9.183106
0.563223,8.719435
0.088700,8.058619
0.328627,7.943028
0.687463,9.695947
0.474139,8.254118
0.407360,8.280017
0.206378,7.672367
0.387740,8.663395
0.251495,7.762825
0.365844,8.991983
0.397260,7.807755
0.976253,10.527188
0.172425,7.612700
0.249201,7.937499
0.082121,7.357060
0.044593,7.286051
0.228877,6.951401
0.567746,8.960643
0.236076,7.792316
0.111417,7.596174
0.449042,8.398101
0.432560,9.082039
0.390153,8.203711
0.902454,9.697161
0.784380,9.335587
0.376599,8.863929
0.864314,8.870702
0.720718,9.225279
0.931281,9.366069
0.067493,7.319808
0.952494,9.826336
0.156903,8.444688
0.662913,8.366458
0.368335,8.560673
0.459210,8.042165
0.607248,8.866751
0.911060,9.449604
0.152986,7.782437
0.156612,7.531690
0.844746,9.787552
0.689734,8.656815
0.115592,7.503657
0.880147,9.621119
0.983239,10.012348
0.962784,9.853893
0.910257,9.949018
0.852907,8.841756
0.352067,8.405587
0.369619,8.041444
0.725188,9.199321
0.397069,7.479428
0.935256,10.742579
0.492820,7.932805
0.815236,10.024724
0.836624,9.497606
0.288050,8.118670
0.402583,8.213339
0.079585,7.762005
0.097585,7.074994
0.472612,8.484662
0.165070,7.592528
0.048138,7.261466
0.955510,9.824844
0.428823,8.682736
0.160204,7.576725
0.910818,9.729807
0.903139,9.069693
0.703440,9.119879
0.809428,9.103113
0.238060,7.803793
0.231722,7.772009
0.603190,8.922155
0.521199,7.695846
0.239041,7.804416
0.758133,8.621338
0.225549,8.170782
0.578869,8.282589
0.242830,8.061316
0.958508,9.677076
0.113821,7.944703
0.567224,8.655290
0.159525,8.064190
0.618405,8.509894
0.168534,7.754226
0.706524,8.258539
0.733293,9.204841
0.066631,6.381747
0.433440,8.354025
0.827578,8.753210
0.643167,8.949646
0.718508,9.143373
0.265038,8.760688
0.111009,7.423965
0.735552,9.445735
0.830587,9.263548
0.429770,8.615499
0.914716,9.047231
0.205381,7.719188
0.019074,6.487430
0.066069,8.160339
0.926858,9.022100
0.925288,10.067797
0.884250,9.222317
0.673957,9.211190
0.558804,7.853193
0.184983,8.281729
0.817587,9.399437
0.694168,9.169011
0.731614,9.189527
0.815377,10.291021
0.974894,9.826883
0.745809,9.441298
0.810682,8.511535
0.141601,7.674784
0.577325,8.374796
0.598908,8.910752
0.115532,7.443835
0.305850,8.664925
0.755734,8.667103
0.708123,9.136950
0.799794,9.388523
0.223357,7.759370
0.618561,8.341426
0.076778,7.453377
0.240955,7.090444
0.103196,7.420706
0.836882,8.985762
0.110269,7.437290
0.686377,8.958833
0.888864,9.688628
0.661159,8.992422
0.427530,8.350194
0.999455,9.959500
0.944824,9.815061
0.590401,8.441919
0.244037,8.673035
0.903397,9.519395
0.222972,7.756991
0.938126,9.249130
0.231924,7.809408
0.322861,7.925354
0.830354,9.775604
0.898511,9.472379
0.853207,9.649924
0.470306,8.257345
0.199111,7.937845
0.913836,9.062140
0.920685,10.234205
0.127941,7.381975
0.201287,8.521294
0.344735,8.031625
0.817579,9.475101
0.855898,9.228784
0.228543,8.129912
0.666601,8.877986
0.646914,9.274786
0.704710,8.686755
0.922647,9.818462
0.914558,9.718734
0.081082,7.354810
0.577915,8.763779
0.306001,8.133408
0.594849,8.802237
0.985823,10.760265
0.778811,9.233377
0.457302,8.425398
0.885485,9.181746
0.114773,7.463808
0.034319,6.566711
0.682278,9.060485
0.962587,9.341100
0.445376,8.948404
0.362326,7.431122
0.769763,9.684188
0.074963,7.073200
0.141632,7.976853
0.350629,7.710828
0.096674,8.146640
0.826443,8.739012
0.103558,7.420666
0.044541,7.084997
0.663480,9.020859
0.682585,9.028285
0.615858,8.928815
0.396303,8.248167
0.853383,10.193992
0.484542,8.498880
0.995033,9.950664
0.855852,9.544421
0.230915,8.149909
0.377139,7.264615
0.007278,7.148967
0.894364,9.657098
0.195986,8.258826
0.707712,9.117916
0.804043,10.301590
0.185503,6.989981
0.460411,8.434824
0.712841,8.872890
0.707346,9.196932
0.760479,9.215745
0.098641,7.501758
0.160363,6.785738
0.503332,8.552252
0.773958,9.292693
0.257480,8.124887
0.578102,8.687372
0.117957,7.462459
0.481377,8.023705
0.512798,8.581672
0.624845,8.371696
0.230891,8.525280
0.317169,8.023787
0.722811,9.315740
0.534903,8.558335
0.557952,8.813191
0.394702,8.244001
0.555440,8.899299
0.370777,8.174480
0.708372,9.151401
0.514707,8.583340
0.229318,7.775154
0.003355,6.763391
0.193950,7.689544
0.813129,8.951275
0.942517,9.801167
0.024964,6.332075
0.862704,9.604634
0.973066,9.686698
0.936982,10.550821
0.057391,7.190130
0.150382,7.554084
0.877960,9.388135
0.007681,7.151520
0.494303,8.304492
0.472874,8.468690
0.316909,8.017509
0.939929,9.822808
0.874967,9.601263
0.916096,9.741472
0.945474,9.453628
0.504836,8.953862
0.812084,9.428059
0.538624,8.665855
0.146910,7.303644
0.389195,8.362126
0.653150,8.193094
0.423478,8.334693
0.619187,8.863302
0.045091,8.125710
0.473148,8.215883
0.463551,8.439842
0.407934,7.640868
0.853147,9.954030
0.935275,9.763728
0.530311,8.628847
0.097535,7.397670
0.586980,9.645871
0.930460,8.856507
0.969005,9.925409
0.309636,7.998895
0.761760,9.606859
0.948004,9.783552
0.864406,9.618570
0.264409,7.239367
0.628005,8.907366
0.066615,7.307996
0.637703,9.284414
0.814325,9.434215
0.489637,9.136399
0.273712,7.900769
0.481959,8.503747
